negative	@USAirways never fails to disappoint.
negative	@united Hey so many time changes for UA 1534. We going tonight or what? MIA - EWR
neutral	@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December
negative	"@AmericanAir to add insult to injury
neutral	@united flight to DFW from IAD Cancelled Flightled for mechanical can I get rental car to MDT-my origin
neutral	"@USAirways well
negative	@SouthwestAir I need to reschedule a flight and I've been on hold for almost an hour. This is ridiculous. Is there a best number to call?
positive	@SouthwestAir your employees at BWI have been amazing!
neutral	@SouthwestAir @Imaginedragons when are we gonna know I have a math test tomoro and I can't concentrate😭😭 #DestinationDragons
negative	@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?
positive	"@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes
neutral	@USAirways I sent email to customer.relations@aa.com. Will this work?
negative	"@USAirways I don't mind waiting
positive	"BY THE GRACE OF GOD
neutral	@SouthwestAir seems like you could make more money by opening up seats on a more desirable flight.
neutral	@SouthwestAir flying flight 3130 tonight at 7:20 from PBI- I have boarding position C-42. Is it overbooked? Really don't want to be bumped!
positive	@united thank you.
negative	@JetBlue still sitting in plane in Newburg. This is getting #ridiculous. No way to treat #loyal customers.
negative	@united did I mention one bag is an infant car seat &amp; we've been stuck with yr poor replacement on icy mtn roads

neutral	@AmericanAir when is next lax JFK flight today
negative	@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy
negative	"@united  delayed about 8 hours because of missed connections due to mechanical issues on 1st flight. rebooked
negative	@USAirways thanks for nothing
negative	@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons
neutral	@united was never given one
negative	@AmericanAir it doesn't allow me to hold. That's the problem.
negative	@JetBlue sorry to report we are stuck on Tarmac.. Being held so #notwheelsup
negative	"@AmericanAir - We have; they were useless. Baggage service called before 9 to tell us we would have bags by 3. Now
positive	@USAirways ok thank you we were told ground delay due to snow.
negative	"@united troubling news
negative	"@united worst flights I've ever had. ground crew ignored our plane
neutral	@JetBlue of course I am!!✈️
negative	"@AmericanAir trying to change flight via DFW tomorrow
neutral	@JetBlue hi! Is it possible to upgrade to a Mint seat on an already booked ticket? Thanks!
negative	"@united considering I'm now stuck in Newark with virtually sleep in 30+ hours
negative	@AmericanAir are you ignoring me on purpose? It was sad enough having your automated system hang up on me 😭
positive	@JetBlue got it. thanks the quick reply.
negative	@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing
negative	@united sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!
neutral	@SouthwestAir Looks like brooding skies out of ONT this evening. http://t.co/X9BLwgWA68
negative	@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.
positive	"@AmericanAir Yes
positive	@united Ok thank again for your help!
negative	@united already did that at the airport and 12 hrs Late Flightr its still not here! you guys are really killing me today. trying to stay positive..
negative	@USAirways That link doesn't work on mobile.
neutral	@united I just booked a flight for (2). When I view my reservation it has MI connected to First name. Is this a problem? can it be changed?
negative	@USAirways hey let flight 1874get to the gate  hours Late Flight and no fate with dozens of kids on board
neutral	"I'd like the 11c I originally tried for @AmericanAir - again
neutral	@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha
neutral	😩😂😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/yco9dikpt9”
negative	@united I hope so but I've received no help so far. I've been on hold for more than an hour. Can someone speak to me?
negative	"@united What happened this afternoon? Huge amt of incoming planes to SFO delayed over 1-2 hours.
positive	"Thanks! Hope I don't look like a complainer
negative	"@united unfortunately
neutral	@united 757 N33103 taxies @bhx_official departing as UA26 to Newark Liberty Airport http://t.co/IALiCEH2FT
negative	@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.
neutral	@VirginAmerica @TTINAC11 I DM you
negative	"@SouthwestAir was earlier
negative	"@AmericanAir not only on both legs did I have damaged seat
negative	@USAirways 3hr30min right now...  any end in sight?
negative	@united severely under staffed at Iah.
neutral	@united same flight number different flight. I'm heading to MPLS
negative	@USAirways I spent an hour on the phone with them and got no where at all
negative	@JetBlue  I'm at 4:05  will be nasty in Boston. Have family driving 90 min to pick me up from Erie think flight - what if Cancelled Flighted?
negative	@united contd... I am being told that I am asking for a refund on a used ticket on a flight that got Cancelled Flightled how is the ticket used?
positive	“@AmericanAir: @nlrphoto Those are very beautiful photos!” Thx! Would marketing dept be interested in buying?
negative	@USAirways I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.
neutral	@USAirways  My tweet gets me a response to email dmsc@usairways.com
negative	"@SouthwestAir Officially a customer support game of wills... 2hr30 on hold... Who's the loser here? Oh yeah
negative	@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...
negative	@AmericanAir I can't get through to a customer rep to help me out. This is the only option I have got.
positive	@united has the best customer experience via twitter - huge fan!!!
negative	"@united and don't hope for me having a nicer flight some other time
positive	@SouthwestAir thank you kindly.
positive	@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable
neutral	"@united some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated
neutral	@SouthwestAir I will be writing in about the service via email. My company also transports well over 100 clients monthly via SW.
neutral	@JetBlue on flight 622 from Nassau to JFK. Not showing Cancelled Flightled yet but assuming it will be? Any info?
neutral	@SouthwestAir how can customers get in touch with you internationally from Mexico for lost baggage
negative	"@united dropped off a luggage at IAD over 2 months ago for repair from damages haven't heard anything about it since
negative	"@united it's Late Flight... I'm tired and understandably edgy for trying to catch my flight. I wasn't chipper
negative	"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send."
negative	@AmericanAir. You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops.
negative	@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1
negative	@JetBlue why did you just Cancelled Flight flight 670 last minute?!?
negative	@USAirways not to mention the fact that my flight was delayed BECAUSE YOUR COMPUTERS WERE DOWN
negative	@USAirways help im falling out of one of your planes
positive	"@united - thanks for your help...got me what I need
negative	@AmericanAir I guess it is more BS AirportCardio given you cannot have an on time flight
negative	@united That was the problem.  We were being told the aircraft was on its way.
neutral	@USAirways US airways csr at Phoenix airport fixed the problem
positive	"@JetBlue Love you
negative	@SouthwestAir today you sporadically changed my flight departure 5 times &amp; left two hours Late Flight. Uncharacteristic of u http://t.co/TXhYJ40llG
neutral	@united patiently drinking and tweeting about my experience
positive	@JetBlue sure is 💙
negative	@JetBlue maybe have a supervisor find out why the international checkin at FTL hasn't moved in 20 minutes yet employees picked up 100 pizza
positive	@JetBlue your customer service agent Bonnie is amazing on the phone she deserves a promotion!!!
negative	@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?
neutral	"@JetBlue I hear you and safety is #1! I think we can get to JFK though now so let's help the pilots
negative	@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.
negative	@SouthwestAir IND website says contact airline for flight 899 tomorrow to ATL. On hold for over an hour. Can you give me any more info?
negative	@AmericanAir have been in call cue for 11 hours. No call yet. Wife in cue for 9 hours.  Got a call but was hung up on.
neutral	"@JetBlue's CEO #pilots among ardent fans
negative	"@SouthwestAir I'm an A-list Preferred customer and very loyal SWA. However
negative	"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great."
negative	@JetBlue 5 hours delayed now in hour increments?  Really?  &amp; as Mosaic I still have to pay $25 to use lounge during this waste of a Sunday?
negative	@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom
negative	@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks
negative	"@AmericanAir I've got a BA flight as your airport couldn't accommodate us. We were left without any info. No vouchers for food
negative	@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.
negative	@AmericanAir that's not what I asked :)) I'm looking to change a Flight Booking Problems for 03.03. Can you help
negative	@united @delta lost my luggage from ATL to  hdn luggage in denver and said @united will deliver my luggage to HDN airport claim# hdndl11785
neutral	@united we will be at the airport first thing in the morning
negative	"@united so
negative	@AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service
negative	@united Yes I needed plenty of assistance but received none.
positive	"@SouthwestAir THANK YOU. I left my iPad on a plane
negative	"@VirginAmerica your mobile site is broken
neutral	@united I6EP18
negative	"@USAirways  you were always my go to. What happened?  Airbus over Boeing
negative	"@SouthwestAir
neutral	@AmericanAir and then wanted to change it to BA for Avios.
neutral	@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/P6eef1zWzc
negative	@united I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg.
negative	"@JetBlue well
negative	@USAirways sitting on the ground in Charlotte with no gate or comms for flight deck great happy Friday hope i make my connection
negative	@SouthwestAir No. We were in a large group. Majority of the 30+ bags were soaked.
negative	@united the bag is in a state that I didn't travel to and the airports don't fly to each other. Looks like it'll never show
negative	@united can I get some help changing a ticket.  40 minutes on hold and counting....
negative	@JetBlue Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly
negative	@SouthwestAir Cancelled Flightled my flight and I'm stranded in St. Louis. Not sure what to do. No other flight until tomorrow. Am I to sleep in airpt
negative	@JetBlue they couldn't do it sun then it was supposed to be mon after 6pm then today from 11 to 3 then from 6 to 8
negative	@united yet again you disappoint. Sitting at IAD for UA3728 for 3.5hrs and you can't seem to know why the plane hasn't left Albany. #Fail
neutral	"@SouthwestAir can u better define the ""plus one smaller type"" item on carry on requirements?.. small backpacks?"
negative	@JetBlue can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT
negative	@united Yes and that is appreciated but misinformation damages credibility.  You may want to have someone observe in Newark #fwiw
negative	@AmericanAir would have been nice if the agents were at the very least courteous since the delay was AA's fault
negative	@USAirways @AmericanAir flight 849's four subsequent delays destroyed my travel plans this evening. Looking to resolve this matter.
neutral	@united we need a new flight to Tucson
negative	Why? 😒 RT @JetBlue Our fleet's on fleek. http://t.co/I7Ut2ZvHCO
neutral	@JetBlue plan to repair its brand http://t.co/ui9M8YpzH2 via @WSJ
negative	@USAirways Can you help me update KTN on the profile?  Ticket book via AA &amp; that info didn't get pass on.  I've been on hold forever
negative	@SouthwestAir can't fly in precipitation and @Delta has planes that don't work after 5. 3rd airline had better be a charm tomorrow.
negative	@united can you tell me how to file a claim for clothing that had to be purchased?
negative	"@AmericanAir I did twice.got a letter back saying that your company ""doesn't issue refunds for phone bills"" help!phone will be shut off"
neutral	@SouthwestAir any deals to orlando in April/may??
neutral	@united question. Are departure times based off eastern central time or the time zone your actually in?
negative	@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.
neutral	@JetBlue a little vino wouldn't hurt 🍷
negative	@SouthwestAir 2 wounded vets stuck. Hv trouble with agent help. On hold and no answer on Twitter. Pls respond
neutral	@JetBlue dang. Pandora? Does it look like it may get pushed back more or is this likely it?
negative	"@AmericanAir TY! But
neutral	@AmericanAir Are you expecting delays/Cancelled Flightlations at Dallas on 25/26th due to the snow? Nothing like Monday I hope!
negative	@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable
negative	@united wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning
positive	@SouthwestAir Thanks! Sent a DM to you. Let me know if oyu need any additional information.
negative	"@AmericanAir no one received text alerts
neutral	@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/vGqOihtRkH
positive	"@JetBlue aha
negative	@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead.
negative	@united you might be the only airline not offering waivers...keep up the good fight
neutral	@AmericanAir do you guys have wifi on international flights?
negative	"@JetBlue no they offered the flight (4/19)
negative	"@AmericanAir @CAexhibitions Sorry in
negative	@AmericanAir I was told I had a 20minute wait time after waiting hours. And an hour has gone by. This is ridiculous
negative	@AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline
negative	@AmericanAir when will tomorrow's flight Cancelled Flightlations at Dfw for AA flights be posted? We are on 2424 at 7am from LAX!
negative	"@SouthwestAir right but the point was that my kids don't fly often
negative	@united why don't you allow families with small children to board first anymore? Our next flight will be on another airline...
negative	@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am
negative	@SouthwestAir Cancelled Flighting flights 45 minutes before takeoff &amp; sitting for 45 min on the runway of the rescheduled flight #badservice
negative	@united I was flying home for a 9:30am event tomorrow. You pushed back my flight. Now I have a $400 ticket that won't get me home in time.
negative	@AmericanAir called executive platinum desk and got a TWO HOUR call back time... 2.5 hrs Late Flightr still no call and still stuck in Chicago
negative	@AmericanAir yes but we HAVE TO GET HOME TOMORROW!!!! Please
negative	@united I had the worst customer experience at Houston intl airport... Your ground support even for @staralliance members is a nightmare
neutral	@united even on international flight Glasgow to the U.S.? Then what about orlando to Newark? All 90 mins?
neutral	@JetBlue wants Customs at Long Beach Airport for future international flights. By @EricBradleyPT http://t.co/J6Hb4JDvER cc: @BrianSumers
negative	@AmericanAir Trip cut 7 hrs short due to flight change/massive layovers/ no peanuts or crackers/ asked for H2O and received about 2oz.
negative	@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again
negative	@AmericanAir so we have a Cancelled Flightled flight in about twelve hours. Maybe we'll have heard from an AA rep at that point.
negative	"@AmericanAir Been trying to call all day
neutral	@USAirways I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?
negative	"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier
negative	@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight
negative	"@AmericanAir once again flying AA4285
negative	@USAirways US 728. One water run of the planet's smallest water bottles. Applaud you looking out for the environment.
negative	@USAirways not happy!! Trying to get home on Cancelled Flighted flight&amp; been on hold for 2 hours. Help!! This is just crazy...
negative	@AmericanAir the worst first class boarding service I ever had.
negative	"@USAirways
positive	@AmericanAir 🙏 in my hotel now. Thank you!
negative	"@united I mean
negative	@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.
negative	"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday
negative	@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!
negative	@USAirways How do I get through?
negative	@USAirways how do you lose a pilot????
positive	@united our flight attendant @superben was super helpful in finding a bag we left on a flight today. Excellent customer service. Name fits.
negative	@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?
negative	@usairways @usair   idiots took our plane &amp; gave it to someone else. Fudgers!!!! Flight 799 from Philly to Orlando
negative	@SouthwestAir if you have a rules you should probably apply them all the times not just sometimes. #shouldhaveflownjetblue
negative	"@united thats weak. See ya 👋
negative	"@united - so they changed depart from 1:45 to 2:00pm &amp; it is now 1:40pm &amp; the Capt. just got off the plane to find a smoothie
negative	@JetBlue exactly why is my flight delayed? 599 BDL to DCA? Can't seem to get an answer
neutral	"@united no
negative	@USAirways now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. Y r we on plane?
negative	@united I have never been mislead by a company as many times as I have this week by United Airlines!
negative	@United OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!
positive	@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL
negative	@USAirways left us. had to stay on other flight until they got bags off. This sucks. Had to run with a baby and bags!
negative	@united customers aren't dumb. These revenue based programs will hurt everyone. Not gonna save money like you think
neutral	@SouthwestAir @TheEllenShow @Imaginedragons if only that was me! 😍 #DestinationDragons
neutral	@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one. Is this true?
negative	@USAirways this is so unacceptable. I'm going for the day. Now most of my day will be sitting on your plane. Not to mention there is no air
negative	@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime
positive	@AmericanAir thanks to FA Shawn for spectacular service on FLT 79 LHRDFW and to FA Susan for such a warm engaging onboard welcome
negative	"@united #unitedairlines so my feedback is for your benefit
negative	@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...
neutral	@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?
negative	@USAirways So you Cancelled Flightled my flight AGAIN? are you paying for my hotel?!
negative	@USAirways PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL
negative	@united is by far THE WORST airline I've ever had the misfortune of flying with in all the 44 countries I've flown to!!! It's outrageous!
negative	@AmericanAir usually raving about the service to LAX. Your nbr1 and helper can't figure out how to hang a coat and serve a drink. 6F
negative	@JetBlue oh right! Me and hundred people arrived back to the same gate we left minutes ago in SDQ http://t.co/7gB0hgW51t
negative	@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages
neutral	@SouthwestAir is there any chance I could get tickets to the #DestinationDragons show in Vegas? Ive been a huge fan for years! Pretty please
negative	"@united frankly worse customer service ever. Problems will happen
positive	"@AmericanAir Thanks guys
negative	@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM
negative	@united and pick it up and just bring it on the shuttle. When I went to double check on that they said it was still on the concourse
negative	@AmericanAir Trying for 20 hrs to reach agent. Must make change that can't be done on web by 11:59 PST. Had to Cancelled Flight revs ystday.
neutral	"@VirginAmerica I applied for a position in @flyLAXairport 
negative	@USAirways Thank you. But it is sad that she couldn't talk 2 a REAL person &amp; kept getting disconnected by an automated msg.
negative	@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy
positive	@southwestair Flight 4146 Phi to Den was staffed by a great crew. #freecomedyshow #newlifetimecustomer
negative	"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air""."
neutral	"@JetBlue When chging flight
neutral	@united any chance you'll ever do CPUs on your JFK-LAX like @AmericanAir?
negative	"@united delayed because of salt on the floor from previous passengers? The 180 of just just want to fly
neutral	"Sorry
negative	@USAirways @AmericanAir Is there a way to reserve a veg meal online for a flight to Brazil tomorrow? I've been onhold for more than 1 hour.
positive	"@AmericanAir LTALJX
negative	"@AmericanAir lies
neutral	"@united @Adam_Karren @zj76 how did you save the $200 on checked snowboard? Trying to check in this morning
negative	@AmericanAir 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?
positive	@SouthwestAir.   50th Anniversary on April 10th. Still. Sweethearts.  Companions.  Lifetime.  Sons.  Families. Love.
negative	@JetBlue #669 stewardesses can't work w/o a galley light! Back to NYC to change a light. #fromthefrontseat #jetblueBlues @anku @yaffasolin
positive	@AmericanAir Thank you so much.
negative	"@united no announcement re extra baggage
negative	@USAirways I keep calling your help line (800) 428-4322 and it keeps saying they are too busy to help &amp; to call back Late Flightr. FOR A WEEK NOW!
negative	@united lost my bags and there was a flight from Chi to Eri that landed over 1.5 hrs ago...yet still have zero updates?? #UnitedAirlinesSux
negative	@USAirways 2 bad planes &amp; 3 gate changes= lots of exercise. #travelfail let's hope this plane works. I'm tired.
neutral	@JetBlue thank you. Is there a possibility it will change?
positive	@SouthwestAir @FortuneMagazine Congrats!
negative	@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW
negative	"@AmericanAir pity that a machine replied
negative	"@AmericanAir yeah
neutral	"@USAirways Thanks. Suggestion: stop the promo messages after a bit and just run music &amp; a msg that says ""call volume is high."" #vrm"
negative	"@AmericanAir redirect my flight without telling me
neutral	@SouthwestAir Airline trouble &amp; not getting satisfactory customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!
positive	@JetBlue thank you for the information.
negative	@united very missed daughter suppose to dpt ORD @5:59pm - dpted  8:30pm -checked week's average for UA3645 -shameful!  7 day average 7:54pm
positive	@JetBlue here you go... Your napkins pretty much say it all! http://t.co/OxY1Jnpjm3
negative	@USAirways is the worst airline I’ve ever flown on. You guys have treated me like garbage today.
positive	@USAirways - so far so good this week. SAV to CLT boarded BEFORE the departure time (first time in 4 weeks). Perhaps an on time departure?!
negative	@united 6 hour mechanical delay...killing me
neutral	"@SouthwestAir check the head of the plane
negative	"@SouthwestAir is there a problem with the website? I tried making changes w/ the app and the site but got ""unspecified errors"""
negative	@USAirways yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.
positive	@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!
negative	@AmericanAir not enough push crews for JFK = 1.5 he delay and counting....
positive	"@SouthwestAir haha
neutral	"@united Hi
negative	@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.
negative	"@united
neutral	@JetBlue Statement on #Lufthansa Incentive Offer - Stockhouse http://t.co/obF9jbPc6A
negative	@united you have now lost my bag. Never ever flying United again #joke
negative	@united And yet we still haven't left yet and I can't watch my pre-paid DirectTV. #firstworldproblems
negative	@united we followed the baggage rules on your website and was still charges $150. But only going one way
negative	@AmericanAir rented van drove 250 miles with 6 strangers.  Arrived home 6:00am. No offers of help from AA. http://t.co/BTTGmyN0A0
neutral	@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.
negative	@JetBlue trying to charge us $550 dollars cash for tickets we paid for months in advance #isthisreal #nevertoldus #jetblue #NeverAgain
negative	@united your plane's been waiting at the Gate for two hours with all passengers onboard in their cramped seats. Yuck.
negative	@united I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster
negative	@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!
negative	@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE
negative	@USAirways @AmericanAir ok the app doesn't seem to be working. just use the mobile site... http://t.co/4kLfywwMq1
neutral	@SouthwestAir done.0
negative	"@USAirways A tweeted apology is not enough for delay fiasco. NONE for insult from gate agent is worse. Except for Mark N.
positive	"@SouthwestAir bumped me to preboard on both flights (because I'm fat?) Whatever the reason
negative	@USAirways unfortunately patience won't get me to my boat that leaves at 4 pm. I was on hold watching all flights fill up.
negative	@united &amp; finally he was told he couldnt use the front of plane restrm (he was row7) though myself/others in rows behind him used w/no issue
negative	@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO
negative	@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated
negative	@AmericanAir we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!
negative	@JetBlue  any effort to fix your points system? 11 days and a call to customer service and still no account update. Chasing points is no fun
negative	.@united we rebooked. But @casleah and I had to split up and take different flights because a pilot ran out of hours? Frustrating.
negative	@united so? Found anything or just showing off? You do realise that the morning flight that you Cancelled Flightled was more pricey than the evening?
negative	"@USAirways - I bet you don't
negative	@united I did DM the details but still no response. I have to book today.
negative	"@SouthwestAir horrible experience
negative	.@USAirways we r rebooked. got conflicting info abt baggage. Y no extra plane batteries on hand? Y no comped admirals club for 9 hr wait?
positive	@JetBlue ok. I'll book JB to JFK then book to ATH. Thank you.
negative	@SouthwestAir I am trying to book another flight and apply my credits that I had from another flight but I can't find them.
negative	"@united
positive	@united No thanks.  Took care of it when I called
positive	@USAirways over the phone. I called the 6170 number and she picked up almost immediately.
negative	"@united what the hell? Flight 746. Delayed since 3 pm
neutral	@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;)
negative	"@AmericanAir checked in at Des Moines
neutral	@JetBlue I can't find a good photo of it... You got one? #goodnight
negative	@united Flight 512 had sime of the rudest flight attendants. I was run over by the drink card and had a flashlight dropped on me. #noapology
negative	@JetBlue we need an ETA please
neutral	@AmericanAir can I get a free ticket to Hawaii for being fabulous
negative	@united I had planned to book additional flights tonight but after 1 1/2 hrs working on one trip I'm worn out! #EnoughIsEnough
negative	@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable
negative	@united any help is appreciated. That's a LOOONG wait for help on something that's not his fault
neutral	@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?
negative	@united Bos-SF was in between waivers. Business Cancelled Flighted due to weather before/after. No flexibility/compassion in extreme circumstances = 😔
negative	@united thank you for the reply. I emailed your customer care department about my experience.
neutral	@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek
negative	@USAirways  you took the miles out of my account and told me that I could restore by paying $150 or opening a credit card
negative	"@AmericanAir So break whatever you want
negative	"@SouthwestAir now we have to wait
negative	@AmericanAir sounding like they just got bitch-slapped by @juliasinton948
negative	@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.
positive	@JetBlue There's just so many choices for y'all south of the border and I know not every airline is equal - lowest price != best value. ;)
negative	@AmericanAir Thanks for your canned response that makes it look like you care about your customers. I'm sure all Twitter users fall for it..
negative	@JetBlue u suck Big Donkey Balls!
negative	@USAirways please secure the 'footrest' shelf' in business class on A330 airplanes!!! http://t.co/ZL4bVEXmcJ
negative	@SouthwestAir was wondering is there a reason why customer service is so busy? Been on hold past few days for many hours No answer Help plz
negative	"@united I'm rebooked now
negative	@AmericanAir wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.
negative	@USAirways. R U aware your wait time to talk to a sales agent is always 30-60 minutes? Unacceptable. At least employ a call back feature!
negative	@JetBlue #JetBlueBOS What's up with luggage for Flt 790 DCA-BOS?  Pax waiting for 30 min for bags...no show. Carousel 6 signs not updating.
negative	@AmericanAir @ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...
neutral	@SouthwestAir thanks. What's your opinion on chances of getting in okay tomorrow?
negative	@USAirways can't get back lost time
negative	.@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.
neutral	@SouthwestAir Please bring back RDU to FLL direct route!  I noticed it is missing starting in Late Flight August!  The flights are always packed!
positive	@USAirways Yes thank you. Appreciate u checking...
negative	"@SouthwestAir By the way the flight number was 1703
negative	@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing
negative	"@SouthwestAir thank you for Cancelled Flighting my flight
negative	@AmericanAir 2days 2plains 2fails
negative	@SouthwestAir u texted that my flight from Denver to SD tmrw is Cancelled Flightled? Been on hold for an hour trying to get help. Any other flights?
negative	@USAirways what is happening with flight 1701 from BOS to PHL? Daughter and her fiancée are stuck in BOS!
negative	@united on flight 1665 but it's not departing! Website says delayed due to operational difficulties-what does that mean?
neutral	@JetBlue when can we start Flight Booking Problems flights for November?
negative	@USAirways so apparently all of your computers crashed at BWI?  Any update on when flights will be moving?
negative	"@USAirways Yes
negative	@USAirways so you don't have a pilot now for #clt ✈ #ord for at least another hour. Why on earth would you board the plane? Makes no sense!
negative	@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.
